item_id,title,price,end_date,item_type,total_bids,url,seller
718809357,Rörstrand Zoégas Mon Amie kaffeburk,910,2026-03-01 17:13:36.568000+00:00,Auction,38,https://www.tradera.comhttps://www.tradera.com/item/341135/718809357/rorstrand-zoégas-mon-amie-kaffeburk,Ptra84
718809396,Rörstrand Zoégas Mon Amie kaffeburk,720,2026-03-01 17:13:53.423000+00:00,Auction,36,https://www.tradera.comhttps://www.tradera.com/item/341135/718809396/rorstrand-zoégas-mon-amie-kaffeburk,Ptra84
719279892,Rörstrand Mon Amie x Zoégas plåtburk,500,2026-03-01 17:21:22.272000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719279892/rorstrand-mon-amie-x-zoégas-platburk,Sandraolss
719315995,Mon Amie Zoega kaffeburk med kaffe,500,2026-03-01 17:22:19.685000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719315995/mon-amie-zoega-kaffeburk-med-kaffe,jekama
719383256,Jubileumsutgåva MON AMIE kaffeburk och kaffe,629,2026-03-01 17:28:51.780838300+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719383256/jubileumsutgava-mon-amie-kaffeburk-och-kaffe,Inger_62
719285788,Rörstrand Mon Amie x Zoégas plåtburk,500,2026-03-01 17:46:08.786000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719285788/rorstrand-mon-amie-x-zoégas-platburk,Sandraolss
719388067,Rörstrand Mon Amie x Zoégas plåtburk,499,2026-03-01 17:52:06.638000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719388067/rorstrand-mon-amie-x-zoégas-platburk,Sandraolss
719361841,NY Rörstrand Zoégas Mon Amie Marianne Westman kaffeburk plåtburk i originalförp.,555,2026-03-01 18:11:18.641000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719361841/ny-rorstrand-zoégas-mon-amie-marianne-westman-kaffeburk-platburk-i-originalforp-,lenalottis
719375062,Rörstrands Mon Amie kaffeburk Zoegas,599,2026-03-01 18:14:45.051000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719375062/rorstrands-mon-amie-kaffeburk-zoegas,fyndarjocke
719335436,Rörstrand Zoegas Mon Amie kaffeburk Ny,500,2026-03-01 18:20:51.985000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719335436/rorstrand-zoegas-mon-amie-kaffeburk-ny,cherry0
719381935,Kaffe + Kaffeburk Zoégas x Rörstrand Mon Amie jubileumsutgåva 2026,629,2026-03-01 18:23:18.074000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719381935/kaffe-kaffeburk-zoégas-x-rorstrand-mon-amie-jubileumsutgava-2026,Inger_62
719381357,Zoégas x Rörstrand Mon Amie jubileumsutgåva Kaffeburk och kaffe,629,2026-03-01 18:26:14.513000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719381357/zoégas-x-rorstrand-mon-amie-jubileumsutgava-kaffeburk-och-kaffe,Inger_62
719301701,"Zoegas plåtburk med tillhörande kaffe, Rörstrand Mon Amie",650,2026-03-01 18:28:12.057000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719301701/zoegas-platburk-med-tillhorande-kaffe-rorstrand-mon-amie,mollin
719374807,Rörstrands Mon Amie kaffeburk Zoegas,599,2026-03-01 18:57:02.914000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719374807/rorstrands-mon-amie-kaffeburk-zoegas,fyndarjocke
719420589,Mon Amie kaffeburk med kaffepaket,600,2026-03-01 19:02:20.817000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719420589/mon-amie-kaffeburk-med-kaffepaket,ALEKMAN
719411264,Rörstrand Zoégas Mon Amie!,549,2026-03-01 19:14:42.831000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719411264/rorstrand-zoégas-mon-amie-,Raikonen
719414998,Rörstrand Mon Amie x Zoégas kaffeburk och kaffe,629,2026-03-01 19:17:16.550000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719414998/rorstrand-mon-amie-x-zoégas-kaffeburk-och-kaffe,Inger_62
719278263,Rörstrand Mon Amie x Zoégas kaffeburk & kaffepaket,629,2026-03-01 19:23:00.373000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719278263/rorstrand-mon-amie-x-zoégas-kaffeburk-kaffepaket,Inger_62
719387669,Rörstrand Zoégas Mon Amie Marianne Westman plåtburk kaffeburk + kaffe slutsåld,650,2026-03-01 19:51:45.928000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719387669/rorstrand-zoégas-mon-amie-marianne-westman-platburk-kaffeburk-kaffe-slutsald,Fina_ting_
719374446,Zoéga Mon Amie kaffeburk,750,2026-03-01 20:11:23.191000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719374446/zoéga-mon-amie-kaffeburk,caroline1993
719445507,Kaffeburk Rörstrand/Zoegas Mon Amie,420,2026-03-01 20:30:27.499000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719445507/kaffeburk-rorstrand-zoegas-mon-amie,aquah
719467029,Rörstrand Zoégas Mon Amie kaffeburk plåtburk Ny!,660,2026-03-01 21:26:02.395000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719467029/rorstrand-zoégas-mon-amie-kaffeburk-platburk-ny-,emmebest
719043403,Rörstrand Zoégas Mon Amie Kaffeburk,499,2026-03-01 21:26:47.046000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719043403/rorstrand-zoégas-mon-amie-kaffeburk,dipsylala
719476372,Rörstrand Mon Amie x Zoégas kaffeburk & kaffepaket,629,2026-03-02 03:35:42.809000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719476372/rorstrand-mon-amie-x-zoégas-kaffeburk-kaffepaket,Inger_62
719398141,Rörstrand Mon Amie x Zoégas plåtburk,499,2026-03-02 06:29:19.886000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719398141/rorstrand-mon-amie-x-zoégas-platburk,Sandraolss
719516027,Zoégas kaffeburk mon Amie,650,2026-03-02 07:11:11.634000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719516027/zoégas-kaffeburk-mon-amie,erixon.ida
719288136,Kaffeburk med Mon Amie mönster -Zoegas,699,2026-03-02 07:12:36.036000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719288136/kaffeburk-med-mon-amie-monster-zoegas,Trolliott
719519276,Rörstrand Zoégas Mon Amie plåtburk och kaffepaket,349,2026-03-02 07:18:40.671000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719519276/rorstrand-zoégas-mon-amie-platburk-och-kaffepaket,Hildings_Lanthandel
719519471,Rörstrand Zoégas Mon Amie plåtburk och kaffepaket,349,2026-03-02 07:22:23.344000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719519471/rorstrand-zoégas-mon-amie-platburk-och-kaffepaket,Hildings_Lanthandel
719519189,Rörstrand Zoégas Mon Amie plåtburk och kaffepaket,349,2026-03-02 07:23:17.153000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719519189/rorstrand-zoégas-mon-amie-platburk-och-kaffepaket,Hildings_Lanthandel
719522353,Zoegas x Rörstrand: Mon Amie Marianne Westman,590,2026-03-02 08:11:01.174000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719522353/zoegas-x-rorstrand-mon-amie-marianne-westman,v1rrep
719398328,Rörstrand Mon Amie x Zoégas plåtburk,499,2026-03-02 08:32:39.682000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719398328/rorstrand-mon-amie-x-zoégas-platburk,Sandraolss
719313861,Rörstrand Zoégas Mon Amie kaffeburk,555,2026-03-02 08:33:30.833000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719313861/rorstrand-zoégas-mon-amie-kaffeburk,Evelina7
719515191,Zoegas x mon amie kaffe och kaffeburk,800,2026-03-02 08:44:52.457469600+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719515191/zoegas-x-mon-amie-kaffe-och-kaffeburk,sebastiansylvest
719459053,"Zoegas plåtburk med kaffe, Rörstrand Mon Amie",680,2026-03-02 09:30:28.518000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719459053/zoegas-platburk-med-kaffe-rorstrand-mon-amie,mollin
719537657,Rörstrand Zoégas Mon Amie plåtburk och kaffepaket,400,2026-03-02 09:42:05.702000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719537657/rorstrand-zoégas-mon-amie-platburk-och-kaffepaket,Hildings_Lanthandel
719539690,Rörstrand Zoégas Mon Amie plåtburk och kaffepaket+ exklusiv skylt,400,2026-03-02 09:49:58.410000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719539690/rorstrand-zoégas-mon-amie-platburk-och-kaffepaket-exklusiv-skylt,Hildings_Lanthandel
719542626,NY Rörstrand Zoégas Mon Amie Marianne Westman kaffeburk plåtburk i originalförp.,555,2026-03-02 10:05:15.045000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719542626/ny-rorstrand-zoégas-mon-amie-marianne-westman-kaffeburk-platburk-i-originalforp-,lenalottis
719478605,Zoegas x Rörstrand Mon Amie,675,2026-03-02 10:43:24.269000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719478605/zoegas-x-rorstrand-mon-amie,Daviddos
719549220,Zoegas Mon Amie kaffeburk,499,2026-03-02 11:01:20.245000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719549220/zoegas-mon-amie-kaffeburk,Laggad
719551690,Rörstrand Zoégas Mon Amie kaffeburk,399,2026-03-02 11:02:22.103000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719551690/rorstrand-zoégas-mon-amie-kaffeburk,Bigbella
719555885,Rörstrand Zoégas Mon Amie kaffeburk -NY- Mon Amie Marianne Westman plåtburk,519,2026-03-02 11:35:12.993000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719555885/rorstrand-zoégas-mon-amie-kaffeburk-ny-mon-amie-marianne-westman-platburk,mifredhawks_84
719554392,Rörstrand Zoégas kaffeburk Mon Amie,399,2026-03-02 11:35:54.697000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719554392/rorstrand-zoégas-kaffeburk-mon-amie,Bigbella
719546945,Zoégas Rörstrand Mon Amie kaffeburk plåtburk,450,2026-03-02 11:51:49.961000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719546945/zoégas-rorstrand-mon-amie-kaffeburk-platburk,HaKa0
719553369,"Zoégas plåtburk med tillhörande kaffe, Rörstrand Mon Amie",680,2026-03-02 12:52:52.527000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719553369/zoégas-platburk-med-tillhorande-kaffe-rorstrand-mon-amie,mollin
719571417,Rörstrand Zoégas Mon Amie Plåtburk Marianne Westman,444,2026-03-02 13:07:21.740000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719571417/rorstrand-zoégas-mon-amie-platburk-marianne-westman,LassemajaJönsson
719567045,"Ny Rörstrand Zoegas plåtburk Mon Amie, Marianne Westman Kaffeburk",400,2026-03-02 13:12:24.122000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719567045/ny-rorstrand-zoegas-platburk-mon-amie-marianne-westman-kaffeburk,Naffi
719571652,Rörstrand Zoégas Mon Amie Plåtburk Marianne Westman,444,2026-03-02 13:20:57.409000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719571652/rorstrand-zoégas-mon-amie-platburk-marianne-westman,LassemajaJönsson
719577511,Zoégas Zoega Rörstrand - jubileums kaffeburk - Mon Amie - Marianne Westman,599,2026-03-02 14:08:07.994000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719577511/zoégas-zoega-rorstrand-jubileums-kaffeburk-mon-amie-marianne-westman,Alexknutten
719576665,Zoégas Zoega Rörstrand - jubileums kaffeburk - Mon Amie - Marianne Westman,499,2026-03-02 14:08:20.660000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719576665/zoégas-zoega-rorstrand-jubileums-kaffeburk-mon-amie-marianne-westman,Alexknutten
719334975,Zoegas Mon Amie jubileumsutgåva kaffe + kaffeburk,850,2026-03-02 14:21:02.937000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719334975/zoegas-mon-amie-jubileumsutgava-kaffe-kaffeburk,Snutthr
719571448,Rörstrand Zoégas Mon Amie Plåtburk Marianne Westman,444,2026-03-02 14:49:37.115000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719571448/rorstrand-zoégas-mon-amie-platburk-marianne-westman,LassemajaJönsson
719560475,Limiterad Rörstrand Mon Amie Zoégas kaffeburk + kaffe,650,2026-03-02 14:53:40.447000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719560475/limiterad-rorstrand-mon-amie-zoégas-kaffeburk-kaffe,vyssa
719571317,Rörstrand Zoégas Mon Amie Plåtburk Marianne Westman,444,2026-03-02 14:56:21.798000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719571317/rorstrand-zoégas-mon-amie-platburk-marianne-westman,LassemajaJönsson
719585077,Mon Amie kaffeburk & en paket kaffe,395,2026-03-02 15:18:26.092000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719585077/mon-amie-kaffeburk-en-paket-kaffe,Lacrima18
718942683,ZOÉGAS Mon Amie by Rörstrand kaffeburk,686,2026-03-02 15:22:26.723000+00:00,AuctionBin,23,https://www.tradera.comhttps://www.tradera.com/item/341144/718942683/zoégas-mon-amie-by-rorstrand-kaffeburk,Mare96
719581851,"Rörstrand Zoegas, Mon Amie Marianne Westman Kaffeburk",650,2026-03-02 15:24:49.775000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719581851/rorstrand-zoegas-mon-amie-marianne-westman-kaffeburk,Kantarellhunden
719588816,ZOEGAS KAFFEBURK MON AMIE By RÖRSTRAND,600,2026-03-02 15:24:54.894000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719588816/zoegas-kaffeburk-mon-amie-by-rorstrand,VENDI97
719590917,Rörstrand Zoégas kaffeburk Mon Amie,400,2026-03-02 15:31:55.736000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719590917/rorstrand-zoégas-kaffeburk-mon-amie,aquah
719593936,Kaffeburk Rörstrand/Zoegas Mon Amie,420,2026-03-02 15:32:30.012000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719593936/kaffeburk-rorstrand-zoegas-mon-amie,aquah
719571401,Rörstrand Zoégas Mon Amie Plåtburk Marianne Westman,444,2026-03-02 15:54:18.514000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719571401/rorstrand-zoégas-mon-amie-platburk-marianne-westman,LassemajaJönsson
719599660,"Rörstrand Zoegas, Mon Amie Marianne Westman Kaffeburk + Kaffe",750,2026-03-02 16:04:43.035000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719599660/rorstrand-zoegas-mon-amie-marianne-westman-kaffeburk-kaffe,Kantarellhunden
719597737,Zoegas Rörstrand Mon Amie kaffeburk,499,2026-03-02 16:15:36.571000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719597737/zoegas-rorstrand-mon-amie-kaffeburk,bluefairylass
719601933,Limiterad Rörstrand Mon Amie Zoégas kaffeburk + kaffe,400,2026-03-02 16:19:09.542000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719601933/limiterad-rorstrand-mon-amie-zoégas-kaffeburk-kaffe,vyssa
719585564,Lägst pris! Zoégas Zoega Rörstrand - jubileums kaffeburk - Mon Amie,648,2026-03-02 16:49:21.170000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719585564/lagst-pris-zoégas-zoega-rorstrand-jubileums-kaffeburk-mon-amie,Alexknutten
719606995,Rörstrand Zoegas Mon Amie kaffeburk Ny,500,2026-03-02 16:49:39.341000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719606995/rorstrand-zoegas-mon-amie-kaffeburk-ny,cherry0
719607799,Mon Amie kaffe och kaffeburk NY,650,2026-03-02 16:54:42.767000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719607799/mon-amie-kaffe-och-kaffeburk-ny,carrocarro91
719602891,Rörstrand kaffeburk zoega kaffe mon Amie,800,2026-03-02 16:57:21.836000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719602891/rorstrand-kaffeburk-zoega-kaffe-mon-amie,polka11
719602892,Zoegas Rörstrand Mon Amie plåtburk burk,599,2026-03-02 17:02:08.615000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719602892/zoegas-rorstrand-mon-amie-platburk-burk,ann-helene43
719610850,Zoegas x Rörstrand Mon Amie,700,2026-03-02 17:11:19.920000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719610850/zoegas-x-rorstrand-mon-amie,Daviddos
718809189,Rörstrand Zoégas Mon Amie kaffeburk,1030,2026-03-02 17:12:56.375000+00:00,Auction,57,https://www.tradera.comhttps://www.tradera.com/item/341135/718809189/rorstrand-zoégas-mon-amie-kaffeburk,Ptra84
719613215,Rörstrand Zoegas Mon Amie kaffeburk + Kaffe paket Ny,800,2026-03-02 17:33:05.175000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719613215/rorstrand-zoegas-mon-amie-kaffeburk-kaffe-paket-ny,cherry0
719617783,MON AMIE kaffeburk Zoega,499,2026-03-02 17:40:48.574000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719617783/mon-amie-kaffeburk-zoega,malvik
719620221,Zoegas Rörstrand Mon Amie kaffeburk,499,2026-03-02 17:44:00.626000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719620221/zoegas-rorstrand-mon-amie-kaffeburk,bluefairylass
719620532,Zoegas Rörstrand Mon Amie kaffeburk,499,2026-03-02 17:47:17.253000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719620532/zoegas-rorstrand-mon-amie-kaffeburk,bluefairylass
719620929,Zoegas Rörstrand Mon Amie kaffeburk,499,2026-03-02 17:48:37.259000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719620929/zoegas-rorstrand-mon-amie-kaffeburk,bluefairylass
719621896,MON AMIE kaffeburk Zoega,549,2026-03-02 17:53:07.656000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719621896/mon-amie-kaffeburk-zoega,malvik
719108412,Zoegas Rörstrand Mon Amie kaffeburk och kaffe,850,2026-03-02 17:59:11.614000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719108412/zoegas-rorstrand-mon-amie-kaffeburk-och-kaffe,sebastiansylvest
719267061,Zoegas Mon Amie kaffeburk och kaffe,800,2026-03-02 18:04:57.425000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719267061/zoegas-mon-amie-kaffeburk-och-kaffe,milolilo75
719623232,MON AMIE kaffeburk Zoega,599,2026-03-02 18:07:04.579000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719623232/mon-amie-kaffeburk-zoega,malvik
719625091,Limiterad Rörstrand Mon Amie Zoégas kaffeburk + kaffe,400,2026-03-02 18:09:02.288000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719625091/limiterad-rorstrand-mon-amie-zoégas-kaffeburk-kaffe,vyssa
719609170,Mon Amie kaffeburk,580,2026-03-02 18:10:34.652000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719609170/mon-amie-kaffeburk,johannajo_
719627558,Zoega Rörstrand Mon Amie kaffeburk med kaffe jubileum,450,2026-03-02 18:18:49.711000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719627558/zoega-rorstrand-mon-amie-kaffeburk-med-kaffe-jubileum,MILLBLOMSKAN
719424392,Zoégas x Rörstrand Mon Amie Marianne Westman Kaffeburk + Kaffe Jubileum,899,2026-03-02 18:30:23.422000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719424392/zoégas-x-rorstrand-mon-amie-marianne-westman-kaffeburk-kaffe-jubileum,Pyrmont_M
719621647,ZOEGAS KAFFEBURK MON AMIE By RÖRSTRAND,600,2026-03-02 18:41:09.496000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/719621647/zoegas-kaffeburk-mon-amie-by-rorstrand,VENDI97
719635103,MON AMIE kaffeburk Zoega,599,2026-03-02 18:41:27.216000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719635103/mon-amie-kaffeburk-zoega,malvik
719425004,Rörstrand Zoégas Mon Amie Kaffeburk,549,2026-03-02 18:45:43.436000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719425004/rorstrand-zoégas-mon-amie-kaffeburk,Kiamos
719613638,"Rörstrand Zoegas, Mon Amie Marianne Westman Kaffeburk+kaffe",800,2026-03-02 18:47:44.252000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719613638/rorstrand-zoegas-mon-amie-marianne-westman-kaffeburk-kaffe,Kantarellhunden
719606301,Rörstrand Zoégas Mon Amie Marianne Westman plåtburk kaffeburk NY slutsåld,549,2026-03-02 18:50:08.713000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719606301/rorstrand-zoégas-mon-amie-marianne-westman-platburk-kaffeburk-ny-slutsald,Guldstiffe
719566310,Zoégas Rörstrand Mon Amie 2 x Kaffeburk med 2 Kaffe,1799,2026-03-02 19:06:11.477000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719566310/zoégas-rorstrand-mon-amie-2-x-kaffeburk-med-2-kaffe,precious_la
719641546,Kaffeburk Rörstrand Mon Amie Zoega,400,2026-03-02 19:10:13.605000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719641546/kaffeburk-rorstrand-mon-amie-zoega,Gäddshoppen
718982726,Zoegas Rörstrand Mon Amie kaffeburk och kaffe,900,2026-03-02 19:11:04.943000+00:00,Auction,8,https://www.tradera.comhttps://www.tradera.com/item/341135/718982726/zoegas-rorstrand-mon-amie-kaffeburk-och-kaffe,Xanadou123
719639410,MON AMIE kaffeburk Zoega,599,2026-03-02 19:11:40.901000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719639410/mon-amie-kaffeburk-zoega,malvik
718870428,NYTT Kaffe + Rörstrand Zoégas Mon Amie Marianne Westman kaffeburk,899,2026-03-02 19:33:56.058000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/293001/718870428/nytt-kaffe-rorstrand-zoégas-mon-amie-marianne-westman-kaffeburk,precious_la
719640411,"Rörstrand Zoegas, Mon Amie Marianne Westman Kaffeburk+kaffe",800,2026-03-02 19:43:15.303000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719640411/rorstrand-zoegas-mon-amie-marianne-westman-kaffeburk-kaffe,Kantarellhunden
719652380,MON AMIE kaffeburk Zoega,599,2026-03-02 19:49:04.592000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719652380/mon-amie-kaffeburk-zoega,malvik
719660880,MON AMIE kaffeburk Zoega,599,2026-03-02 20:14:47.606000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719660880/mon-amie-kaffeburk-zoega,malvik
718934916,Kaffeburk Rörstrand Mon Amie – limiterad jubileumsutgåva,790,2026-03-02 20:23:37.098000+00:00,AuctionBin,38,https://www.tradera.comhttps://www.tradera.com/item/341144/718934916/kaffeburk-rorstrand-mon-amie-limiterad-jubileumsutgava,mama20
719669423,Kaffeburk Rörstrand/Zoegas Mon Amie,420,2026-03-02 20:44:31.798000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719669423/kaffeburk-rorstrand-zoegas-mon-amie,aquah
719612283,Rörstrand Zoegas Mon Amie kaffeburk Ny,660,2026-03-02 21:22:10.560000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719612283/rorstrand-zoegas-mon-amie-kaffeburk-ny,Nilsson777
719435102,Rörstrand Mon Amie Zoegas plåtburk kaffeburk NY,699,2026-03-02 21:25:26.520000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719435102/rorstrand-mon-amie-zoegas-platburk-kaffeburk-ny,Drift_King
719628042,Zoegas Mon Amie kaffeburk och kaffe,800,2026-03-02 22:18:19.029000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719628042/zoegas-mon-amie-kaffeburk-och-kaffe,milolilo75
719641192,Rörstrand Zoégas Mon Amie kaffeburk,555,2026-03-02 22:35:54.725000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719641192/rorstrand-zoégas-mon-amie-kaffeburk,Evelina7
719655500,"Rörstrand Zoegas, Mon Amie Marianne Westman Kaffeburk+kaffe",800,2026-03-02 23:29:32.217000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719655500/rorstrand-zoegas-mon-amie-marianne-westman-kaffeburk-kaffe,Kantarellhunden
719680062,Rörstrand Zoégas Mon Amie kaffeburk plåtburk Ny!,660,2026-03-02 23:32:13.898000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719680062/rorstrand-zoégas-mon-amie-kaffeburk-platburk-ny-,emmebest
719668294,Rörstrand Zoegas Limited utgåva - Marianne Westman,525,2026-03-03 05:44:10.133000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341135/719668294/rorstrand-zoegas-limited-utgava-marianne-westman,cedervillan
719701439,Rörstrand Zoegas Mon Amie kaffeburk Ny,500,2026-03-03 05:44:30.509000+00:00,AuctionBin,0,https://www.tradera.comhttps://www.tradera.com/item/341144/719701439/rorstrand-zoegas-mon-amie-kaffeburk-ny,cherry0
719432218,Rörstrand Mon Amie Zoegas plåtburk kaffeburk NY,699,2026-03-03 06:12:21.272000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719432218/rorstrand-mon-amie-zoegas-platburk-kaffeburk-ny,Drift_King
719614214,Zoega kaffe och kaffeburk Mon Amie Rörstrand limited edition,800,2026-03-03 06:13:04.271000+00:00,PureBin,0,https://www.tradera.comhttps://www.tradera.com/item/341380/719614214/zoega-kaffe-och-kaffeburk-mon-amie-rorstrand-limited-edition,polka11
